1801,4208.0000,383109.06458200000,4103083.69373000000
1811,4208.0000,382954.47089100000,4102956.08709000000
1821,4198.0000,383043.55460100000,4102980.84749000000
1831,4198.0000,383219.46738400000,4103034.03295000000
1841,4198.0000,383312.10370400000,4102938.93946000000
1851,4188.0000,383162.33489000000,4103027.17323000000
1861,4214.0000,382885.21933100000,4102966.28220000000
1871,4214.0000,382791.90600000000,4102933.95751000000
1881,4214.0000,382598.70452500000,4102888.00739000000
1891,4214.0000,382652.66051500000,4103016.36541000000
1901,4214.0000,382727.85750800000,4103175.45046000000
1911,4214.0000,382677.22556900000,4103280.41056000000
1921,4204.0000,382595.82913100000,4102856.50695000000
1931,4204.0000,382606.54717400000,4102994.70955000000
1941,4204.0000,382698.53099500000,4103078.93473000000
1951,4204.0000,382661.04870000000,4103206.68591000000
1961,4204.0000,382633.64688600000,4103321.77266000000
1971,4204.0000,382597.51176000000,4103414.11251000000
1981,4204.0000,382475.90493300000,4103392.10297000000
1991,4204.0000,382406.22053300000,4103435.69891000000
2001,4204.0000,382214.83438500000,4103464.70243000000
2011,4204.0000,382105.82743000000,4103395.70172000000
2021,4204.0000,381972.27473000000,4103490.01099000000
2031,4202.0000,382063.88914500000,4103380.27580000000
2041,4202.0000,382153.50227600000,4103474.86292000000
2051,4202.0000,382357.55034500000,4103493.79944000000
2061,4202.0000,382445.65884500000,4103411.49811000000
2071,4202.0000,382610.26478000000,4103429.32606000000
2081,4202.0000,382690.89729900000,4103386.65142000000
2091,0.0000,383384.54399000000,4103120.60584000000
2101,0.0000,383405.66221800000,4103140.41919000000
2111,-16.0000,383514.15682000000,4103207.04920000000
2121,-16.0000,383604.01802700000,4103311.80813000000
2131,-16.0000,383486.63036400000,4103291.22198000000
2141,-16.0000,383433.30189200000,4103367.43484000000
2151,-16.0000,383396.45008600000,4103497.03349000000
2161,4212.0000,383253.54664100000,4103546.34734000000
2171,4212.0000,383451.97694200000,4103437.83819000000
2181,4212.0000,383470.53476700000,4103337.83723000000
2191,4212.0000,383633.85321000000,4103369.49409000000
2201,4212.0000,383528.51860200000,4103190.48916000000
2211,4212.0000,383512.39231000000,4103033.85438000000
2221,4202.0000,383571.25827100000,4103045.29041000000
2231,4202.0000,383499.31679900000,4103151.80710000000
2241,4202.0000,383640.40358900000,4103221.17318000000
2251,4202.0000,383623.02710700000,4103397.54937000000
2261,4202.0000,383466.39277200000,4103355.83074000000
2271,4202.0000,383486.65590300000,4103496.28999000000
2281,4115.0000,383336.82550600000,4103557.13868000000
2291,4115.0000,383504.30339200000,4103479.87435000000
2301,4115.0000,383571.80588100000,4103402.23940000000
2311,4115.0000,383674.61721400000,4103383.60237000000
2321,4115.0000,383656.07722500000,4103211.17570000000
2331,4115.0000,383559.17626600000,4103136.50243000000
2341,4115.0000,383544.35539300000,4103072.19726000000
2351,4115.0000,383705.54490300000,4103037.14472000000
2361,4115.0000,383943.65470600000,4103172.05050000000
2371,4115.0000,384102.65209100000,4103332.62871000000
2381,4115.0000,384152.01264000000,4103266.47235000000
2391,4125.0000,384111.63926700000,4103180.69091000000
2401,4125.0000,384181.26826300000,4103290.17031000000
2411,4125.0000,384168.56927100000,4103382.36975000000
2421,4125.0000,383983.16944100000,4103293.25531000000
2431,4125.0000,383983.03294900000,4103206.73344000000
2441,4125.0000,383632.35677300000,4103061.58289000000
2451,4125.0000,383530.53894900000,4103120.58034000000
2461,4125.0000,383648.29297800000,4103155.63381000000
2471,4125.0000,383692.50980400000,4103355.58465000000
2481,4125.0000,383560.20701000000,4103423.46869000000
2491,4125.0000,383527.38510700000,4103486.41602000000
2501,4178.0000,383513.33144500000,4103598.61053000000
2511,4135.0000,383533.19928500000,4103573.43162000000
2521,4135.0000,383563.79884300000,4103506.04093000000
2531,4135.0000,383615.38878300000,4103490.98309000000
2541,4135.0000,383711.15443300000,4103403.59756000000
2551,4135.0000,383701.37797500000,4103232.89889000000
2561,4135.0000,383645.69548900000,4103118.97618000000
2571,4135.0000,383705.05794900000,4103081.82505000000
2581,4135.0000,383850.96090500000,4103167.97713000000
2591,4135.0000,383954.03577200000,4103259.80667000000
2601,4135.0000,384039.94777800000,4103307.94323000000
2611,4135.0000,384191.65245900000,4103398.66211000000
2621,4135.0000,384195.09083900000,4103282.39450000000
2631,4132.0000,384253.46150800000,4103216.23817000000
2641,4132.0000,384350.61426200000,4103323.61942000000
2651,4132.0000,384392.58870700000,4103386.44357000000
2661,4132.0000,384270.52989000000,4103451.61227000000
2671,4132.0000,384105.26415400000,4103465.80575000000
2681,4132.0000,383977.13838000000,4103404.70928000000
2691,4132.0000,383803.96498900000,4103363.48430000000
2701,4132.0000,383901.61226500000,4103476.29631000000
2711,4132.0000,383948.28268900000,4103577.38264000000
2721,4132.0000,383995.29543600000,4103523.19939000000
2731,4132.0000,384223.65393400000,4103624.16215000000
2741,4132.0000,384590.10512000000,4103613.30185000000
2751,4132.0000,384750.18980100000,4103617.99259000000
2761,4122.0000,384802.14117600000,4103638.54392000000
2771,4122.0000,384398.25756600000,4103593.86194000000
2781,4122.0000,384084.19062300000,4103572.69840000000
2791,4122.0000,383953.82931900000,4103489.37702000000
2801,4122.0000,384028.76061700000,4103446.74557000000
2811,4122.0000,384289.76836300000,4103470.56703000000
2821,4122.0000,384375.52255700000,4103335.61805000000
2831,4122.0000,384285.22606400000,4103179.30152000000
2841,4112.0000,384375.70583600000,4103195.35260000000
2851,4112.0000,384522.60531300000,4103352.38041000000
2861,4112.0000,384454.86390800000,4103455.93340000000
2871,4112.0000,384214.14639800000,4103533.78927000000
2881,4112.0000,384236.65441700000,4103583.90399000000
2891,4112.0000,384619.66586700000,4103533.53494000000
2901,4112.0000,384787.40872900000,4103614.46042000000
2911,4108.0000,384841.83341300000,4103656.22914000000
2921,4108.0000,384677.94341800000,4103552.43550000000
2931,4108.0000,384641.22461500000,4103490.74361000000
2941,4108.0000,384381.60871600000,4103550.79944000000
2951,4108.0000,384389.36282500000,4103516.65871000000
2961,4108.0000,384596.21137100000,4103427.73823000000
2971,4108.0000,384511.61739600000,4103308.55566000000
2981,4108.0000,384662.43858400000,4103183.47684000000
2991,4108.0000,384816.08665900000,4103280.46815000000
3001,4096.0000,385007.72352000000,4103168.26984000000
3011,4096.0000,385094.50561600000,4103390.18506000000
3021,4096.0000,385192.42288100000,4103359.45871000000
3031,4096.0000,385308.96350500000,4103336.18131000000
3041,4096.0000,385355.98616700000,4103346.26851000000
3051,4096.0000,385311.93812100000,4103508.90252000000
3061,4096.0000,385252.36103700000,4103602.01349000000
3071,4096.0000,385244.61660600000,4103700.24574000000
3081,4178.0000,383142.99248700000,4102989.83316000000
3091,0.0000,383840.91004800000,4103110.10749000000
3101,4206.0000,384025.50149300000,4103211.21079000000
3111,4206.0000,384032.31127300000,4103209.70940000000
3121,4118.0000,384738.87011700000,4103253.05883000000
3131,4118.0000,384869.05425500000,4103173.45143000000
3141,4188.0000,385338.76914400000,4102928.95685000000
3151,4170.0000,385419.21524000000,4103013.43328000000
3161,0.0000,385412.26362200000,4102954.18776000000
3171,4170.0000,385519.32002000000,4103094.23033000000
3181,4180.0000,385527.66907400000,4103049.11154000000
3191,0.0000,385416.41903100000,4103042.05544000000
3201,4150.0000,385355.55222600000,4103055.25840000000
3211,4150.0000,385448.86653300000,4103132.30538000000
3221,4150.0000,385555.39394000000,4103103.01107000000
3231,4160.0000,385393.79545500000,4103022.57720000000
3241,4160.0000,385462.89652800000,4103109.10676000000
3251,4160.0000,385494.41753200000,4103134.50686000000
3261,4137.0000,385640.60115800000,4103089.20590000000
3271,4137.0000,385496.45571300000,4103224.61953000000
3281,4137.0000,385416.24265200000,4103126.59918000000
3291,4137.0000,385233.08665400000,4103094.61474000000
3301,4127.0000,385287.65736700000,4103106.92600000000
3311,4127.0000,385398.89397800000,4103145.17454000000
3321,4127.0000,385483.57811800000,4103260.82949000000
3331,4127.0000,385558.76754700000,4103156.66858000000
3341,4127.0000,385679.47375700000,4103108.43015000000
3351,4117.0000,385130.93949600000,4103169.12916000000
3361,4117.0000,385336.56852000000,4103167.92463000000
3371,4117.0000,385327.12689400000,4103265.36206000000
3381,4117.0000,385438.47883400000,4103318.85569000000
3391,4117.0000,385549.99771700000,4103250.06577000000
3401,4117.0000,385638.79593300000,4103135.66281000000
3411,4117.0000,385712.03592200000,4103133.34532000000
3421,4118.0000,385640.09667800000,4103154.29738000000
3431,4118.0000,385567.88995200000,4103245.70850000000
3441,4118.0000,385451.64667700000,4103339.52991000000
3451,4118.0000,385379.33809500000,4103370.40186000000
3461,4118.0000,385391.46992900000,4103283.81142000000
3471,4118.0000,385166.75070600000,4103337.39664000000
3481,4118.0000,385130.58881600000,4103302.53783000000
3491,4118.0000,385109.15681900000,4103195.64395000000
3501,4110.0000,385787.15609000000,4103140.91313000000
3511,4110.0000,385698.78248000000,4103222.06616000000
3521,4110.0000,385594.43923500000,4103200.58092000000
3531,4100.0000,385580.73528400000,4103310.45164000000
3541,4100.0000,385400.25781800000,4103422.34265000000
3551,4100.0000,385462.14504000000,4103524.23090000000
3561,4100.0000,385577.38090700000,4103635.91583000000
3571,4100.0000,385738.95620500000,4103723.02592000000
3581,4100.0000,385936.14788600000,4103714.09226000000
3591,4090.0000,386002.82933200000,4103799.89239000000
3601,4090.0000,385945.61215500000,4103701.86079000000
3611,4090.0000,385704.60596900000,4103696.74356000000
3621,4090.0000,385623.20712100000,4103658.30768000000
3631,4090.0000,385480.35460400000,4103554.30498000000
3641,4090.0000,385419.55971800000,4103447.77566000000
3651,4090.0000,385546.01987500000,4103327.01647000000
3661,4090.0000,385601.33621900000,4103263.17898000000
3671,4100.0000,385624.58827400000,4103191.73034000000
3681,4100.0000,385738.45886900000,4103240.96884000000
3691,4100.0000,385801.79550900000,4103158.85548000000
3701,4080.0000,385758.11778900000,4103199.23660000000
3711,4080.0000,385643.73329800000,4103226.18208000000
3721,4080.0000,385621.15429000000,4103315.42609000000
3731,4080.0000,385536.27320400000,4103379.22520000000
3741,4080.0000,385443.58893300000,4103461.93893000000
3751,4080.0000,385514.45769400000,4103553.96041000000
3761,4080.0000,385648.07194000000,4103625.49123000000
3771,4080.0000,385696.26421300000,4103658.36685000000
3781,4080.0000,385888.49156700000,4103681.71056000000
3791,4080.0000,386020.14850500000,4103800.06792000000
3801,10.0000,386051.45336300000,4103752.11562000000
3811,10.0000,386029.16338200000,4103767.20222000000
3821,10.0000,385856.70172800000,4103639.20113000000
3831,10.0000,385769.51110100000,4103593.29171000000
3841,10.0000,385668.25133500000,4103551.10872000000
3851,10.0000,385572.16417000000,4103592.83886000000
3861,10.0000,385496.42851200000,4103453.11978000000
3871,10.0000,385567.41971800000,4103361.99947000000
3881,10.0000,385627.97475200000,4103250.38826000000
3891,10.0000,385788.23690800000,4103337.00586000000
3901,10.0000,385773.05599200000,4103210.08255000000
3911,10.0000,385893.82102500000,4103187.11517000000
3921,4058.0000,385911.61927800000,4103249.86381000000
3931,4058.0000,385789.49632700000,4103227.34597000000
3941,4058.0000,385690.12971200000,4103295.68604000000
3951,4058.0000,385654.26605900000,4103389.17080000000
3961,4058.0000,385494.77425100000,4103433.37949000000
3971,4058.0000,385577.87979200000,4103540.67534000000
3981,4058.0000,385629.45199500000,4103588.86281000000
3991,4058.0000,385742.10258600000,4103511.85357000000
4001,4058.0000,385809.51451200000,4103576.32871000000
4011,4058.0000,385820.40389200000,4103615.73426000000
4021,4058.0000,385894.86463500000,4103636.22537000000
4031,4058.0000,385982.02283500000,4103573.66317000000
4041,4058.0000,386054.57726400000,4103563.19436000000
4051,4058.0000,386031.78336600000,4103720.51609000000
4061,4058.0000,386105.04361000000,4103743.85940000000
4071,4038.0000,385931.80414900000,4103211.73436000000
4081,4038.0000,385974.00396600000,4103325.29742000000
4091,4038.0000,385864.85817600000,4103250.53917000000
4101,4038.0000,385843.10429700000,4103336.40558000000
4111,4038.0000,385688.56038100000,4103341.28384000000
4121,4038.0000,385603.53305800000,4103430.75282000000
4131,4038.0000,385617.28057700000,4103509.41376000000
4141,4038.0000,385803.40835000000,4103483.06926000000
4151,4038.0000,385903.69842000000,4103483.51968000000
4161,4038.0000,385929.07960700000,4103559.92892000000
4171,4038.0000,386053.29247000000,4103504.91174000000
4181,4038.0000,386090.68276700000,4103580.08256000000
4191,4038.0000,386133.77608000000,4103645.98372000000
4201,4108.0000,386024.78019800000,4103249.07018000000
4211,4108.0000,385987.42221300000,4103363.44737000000
4221,4020.0000,385874.91423300000,4103317.59099000000
4231,4020.0000,385781.42086100000,4103448.92946000000
4241,4020.0000,385978.58150000000,4103464.54067000000
4251,4020.0000,386107.96672200000,4103449.68106000000
4261,4140.0000,385635.69218900000,4103756.89997000000
4271,4140.0000,385815.04214400000,4103746.30067000000
4281,4130.0000,385934.20503900000,4103756.72654000000
4291,4130.0000,385753.76988000000,4103747.94659000000
4301,4130.0000,385585.49666800000,4103731.85057000000
4311,4120.0000,385625.55193300000,4103728.55845000000
4321,4120.0000,385795.01110100000,4103725.35821000000
4331,4120.0000,385943.90052900000,4103767.51785000000
4341,4110.0000,385922.56605900000,4103731.15997000000
4351,4110.0000,385755.91928200000,4103731.29651000000
4361,4110.0000,385586.11383100000,4103696.06088000000
4371,4110.0000,385559.10792200000,4103716.42035000000
4381,4030.0000,385535.72842100000,4103691.87911000000
4391,4030.0000,385403.89736700000,4103638.75187000000
4401,4030.0000,385374.29218300000,4103696.54002000000
4411,4040.0000,385365.45045400000,4103705.24594000000
4421,4040.0000,385487.60076500000,4103658.42620000000
4431,4040.0000,385516.60849500000,4103729.78760000000
4441,4050.0000,385478.21235000000,4103678.51153000000
4451,4050.0000,385387.18353700000,4103721.83528000000
4461,4060.0000,385446.06560300000,4103701.95577000000
4471,4060.0000,385449.84352100000,4103752.47766000000
4481,4070.0000,385432.97532400000,4103721.21848000000
4491,4106.0000,385360.58020700000,4103684.40650000000
4501,4106.0000,385382.43792800000,4103618.46078000000
4511,4106.0000,385414.38124800000,4103609.75495000000
4521,4106.0000,385429.10686600000,4103525.09486000000
4531,4106.0000,385350.26068800000,4103440.02316000000
4541,4106.0000,385307.64063600000,4103562.45460000000
4551,4106.0000,385251.92265900000,4103653.55832000000
4561,4010.0000,385260.64202600000,4103742.46863000000
4571,4010.0000,385303.67677500000,4103642.45327000000
4581,4010.0000,385325.55736300000,4103727.93609000000
4591,4160.0000,385281.89261500000,4103741.57754000000
4601,4090.0000,385181.99156700000,4103665.47290000000
4611,4090.0000,385046.93911500000,4103639.62237000000
4621,4090.0000,385192.61024500000,4103590.90230000000
4631,4090.0000,385269.26001400000,4103493.94463000000
4641,4090.0000,385288.90086300000,4103438.13751000000
4651,4090.0000,385325.36932300000,4103361.63429000000
4661,4090.0000,385217.94671100000,4103389.41672000000
4671,4090.0000,385161.98823500000,4103454.04173000000
4681,4090.0000,384969.67774100000,4103419.41326000000
4691,4090.0000,384979.17535900000,4103386.95976000000
4701,4090.0000,384923.52341000000,4103348.38578000000
4711,4090.0000,384910.97736000000,4103458.30898000000
4721,4090.0000,384776.08325700000,4103414.50029000000
4731,4090.0000,384492.46916200000,4103494.06283000000
4741,4090.0000,384653.68522700000,4103463.05938000000
4751,4090.0000,384726.90155700000,4103560.42020000000
4761,4090.0000,384864.13762900000,4103647.95660000000
4771,4142.0000,384742.77545700000,4103623.47512000000
4781,4142.0000,384596.59512300000,4103643.12272000000
4791,4142.0000,384325.98622300000,4103620.70747000000
4801,4152.0000,384603.07028400000,4103655.85747000000
4811,0.0000,384664.91612100000,4103636.75419000000
4821,4172.0000,384298.83352500000,4103677.60734000000
4831,4146.0000,384080.95536000000,4103620.88457000000
4841,4146.0000,384001.68247400000,4103591.57397000000
4851,4146.0000,383925.49175100000,4103541.49693000000
4861,4146.0000,383790.31988300000,4103461.87202000000
4871,4146.0000,383791.74207500000,4103450.00549000000
4881,4146.0000,383775.94173500000,4103331.81474000000
4891,4146.0000,383772.48330900000,4103218.37065000000
4901,4146.0000,383822.92816400000,4103298.35127000000
4911,4146.0000,383964.98363600000,4103384.68079000000
4921,4146.0000,384111.66206600000,4103437.96203000000
4931,4146.0000,384256.31370500000,4103428.46928000000
4941,4146.0000,384295.46345400000,4103363.44079000000
4951,4146.0000,384232.78751700000,4103226.85676000000
4961,4156.0000,384163.83744100000,4103190.42626000000
4971,4156.0000,384299.84482600000,4103302.20948000000
4981,4156.0000,384344.59596600000,4103396.90459000000
4991,4156.0000,384138.71819800000,4103440.81008000000
5001,4156.0000,384011.73316400000,4103354.06528000000
5011,4156.0000,383921.42922000000,4103356.67562000000
5021,4156.0000,383892.81737500000,4103267.32051000000
5031,4156.0000,383825.88308800000,4103220.80347000000
5041,4156.0000,383707.80410300000,4103174.76091000000
5051,4156.0000,383734.76233800000,4103315.14212000000
5061,4156.0000,383768.12079700000,4103404.49725000000
5071,4156.0000,383717.10758500000,4103489.87680000000
5081,4156.0000,383741.68192300000,4103560.12678000000
5091,4156.0000,383907.33421300000,4103529.98633000000
5101,4062.0000,384969.40405800000,4103724.97043000000
5111,4072.0000,384941.12498200000,4103722.26100000000
5121,4072.0000,384983.94245600000,4103564.25197000000
5131,4070.0000,385116.19448500000,4103722.26158000000
5141,4070.0000,385008.35790500000,4103632.34522000000
5151,0.0000,385058.61859300000,4103705.32806000000
5161,4060.0000,385058.61859300000,4103705.32806000000
5171,4060.0000,385021.67066400000,4103578.38158000000
5181,0.0000,385174.63394200000,4103710.93761000000
5191,0.0000,385169.71969200000,4103687.20976000000
5201,4080.0000,385040.58618100000,4103624.12319000000
5211,0.0000,384867.32437500000,4103520.42002000000
5221,0.0000,385069.76197800000,4103480.67352000000
5231,4100.0000,385101.45388500000,4103633.41287000000
5241,4100.0000,385083.12979200000,4103638.52263000000
5251,4096.0000,381884.21050200000,4102999.70546000000
5261,4096.0000,381820.04222300000,4103059.67041000000
5271,4112.0000,382108.67512500000,4103037.56402000000
5281,4112.0000,382039.76780200000,4103129.36966000000
5291,4112.0000,381900.41193900000,4103131.23915000000
5301,4112.0000,381820.90582700000,4103207.28371000000
5311,4098.0000,381882.63771000000,4103019.98563000000
5321,4102.0000,382086.66548900000,4103038.18276000000
5331,4102.0000,382027.90848100000,4103071.29328000000
5341,4102.0000,381968.08123200000,4103073.88104000000
5351,4082.0000,381892.18900200000,4102964.91674000000
5361,4082.0000,381970.27599300000,4102990.30503000000
5371,4084.0000,382004.90762800000,4102980.94281000000
5381,4084.0000,381943.18599300000,4103040.00908000000
5391,4084.0000,381896.28610400000,4102960.08650000000
5401,4090.0000,381883.88842500000,4102969.39479000000
5411,4090.0000,381851.71394300000,4103101.96152000000
5421,4088.0000,381988.05215800000,4103015.51039000000
