1,4140.0000,381832.24998900000,4103376.55251000000
2,4140.0000,381845.32519200000,4103378.36852000000
3,4140.0000,381859.94441600000,4103383.18086000000
4,4140.0000,381873.65580900000,4103388.99199000000
5,4140.0000,381882.64581000000,4103395.52948000000
6,4140.0000,381891.81892900000,4103412.14557000000
7,4140.0000,381899.99395400000,4103433.30156000000
8,4140.0000,381903.89864300000,4103435.75312000000
9,4140.0000,381908.07534300000,4103435.66234000000
10,4140.0000,381918.15330300000,4103431.48566000000
11,4140.0000,381922.87159700000,4103410.23891000000
12,4140.0000,381937.30490500000,4103386.44985000000
13,4140.0000,381959.36432300000,4103356.48655000000
14,4140.0000,381959.27255200000,4103350.03988000000
15,4140.0000,381954.55035000000,4103345.40916000000
16,4140.0000,381948.10123000000,4103329.15628000000
17,4140.0000,381919.49417400000,4103291.74736000000
18,4140.0000,381912.31934000000,4103279.94358000000
19,4140.0000,381902.14622200000,4103255.24646000000
20,4140.0000,381888.97745100000,4103235.08923000000
21,4140.0000,381891.51897600000,4103229.64135000000
22,4140.0000,381925.10998700000,4103201.22166000000
23,4140.0000,381940.54514600000,4103197.77138000000
24,4140.0000,381949.26199900000,4103199.31498000000
25,4140.0000,381971.87263600000,4103211.93599000000
26,4140.0000,382006.64867100000,4103214.29686000000
27,4140.0000,382011.37002300000,4103213.29809000000
28,4140.0000,382040.60360200000,4103190.68946000000
29,4140.0000,382079.01298800000,4103202.49334000000
30,4140.0000,382088.27513700000,4103207.39647000000
31,4140.0000,382093.54332000000,4103219.92663000000
32,4140.0000,382102.89747300000,4103232.81999000000
33,4140.0000,382101.35596100000,4103246.43971000000
34,4140.0000,382092.27790500000,4103258.06183000000
35,4140.0000,382088.19432000000,4103273.49750000000
36,4140.0000,382095.55166900000,4103291.38475000000
37,4140.0000,382103.36069100000,4103293.92713000000
38,4140.0000,382109.53404400000,4103287.84367000000
39,4140.0000,382108.62352600000,4103271.04602000000
40,4140.0000,382129.68508400000,4103247.16618000000
41,4140.0000,382135.13146200000,4103237.17841000000
42,4140.0000,382140.75816200000,4103218.74641000000
43,4140.0000,382160.09757200000,4103214.84216000000
44,4140.0000,382183.88662400000,4103214.47904000000
45,4140.0000,382224.38396900000,4103223.64979000000
46,4140.0000,382264.33714200000,4103236.90645000000
47,4140.0000,382267.78737500000,4103236.27087000000
48,4140.0000,382270.60158200000,4103232.72975000000
49,4140.0000,382281.13157200000,4103215.56895000000
50,4140.0000,382286.21580000000,4103212.48183000000
51,4140.0000,382290.30175700000,4103212.75423000000
52,4110.0000,382313.27406400000,4103215.29666000000
53,4110.0000,382345.92780700000,4103221.44907000000
54,4110.0000,382367.90309000000,4103228.96656000000
55,4110.0000,382375.65503100000,4103232.91170000000
56,4110.0000,382392.63739100000,4103253.52293000000
57,4110.0000,382423.14147300000,4103226.46519000000
58,4040.0000,382126.52381800000,4102882.78164000000
59,4040.0000,382130.56708400000,4102883.04534000000
60,4040.0000,382131.44636500000,4102885.15486000000
61,4040.0000,382133.03640800000,4102937.54101000000
62,4040.0000,382136.64214400000,4102950.72546000000
63,4040.0000,382163.28024700000,4102987.46616000000
64,4040.0000,382196.60402400000,4103061.03541000000
65,4040.0000,382215.32788400000,4103074.04412000000
66,4040.0000,382244.07231100000,4103089.68974000000
67,4040.0000,382252.59943900000,4103097.60043000000
68,4110.0000,382256.52166000000,4103104.61709000000
69,4110.0000,382267.37041100000,4103126.78202000000
70,4110.0000,382270.88648600000,4103128.27627000000
71,4110.0000,382273.43554200000,4103128.71576000000
72,4110.0000,382277.12629400000,4103122.82673000000
73,4110.0000,382278.09194500000,4103114.82817000000
74,4110.0000,382276.11395000000,4103109.66919000000
75,4090.0000,382154.46014900000,4102845.69320000000
76,4090.0000,382148.66916100000,4102931.66448000000
77,4090.0000,382151.81467600000,4102942.90968000000
78,4090.0000,382175.88093000000,4102969.14854000000
79,4090.0000,382184.34791900000,4102988.13239000000
80,4090.0000,382186.52325800000,4102980.51469000000
81,4090.0000,382188.82051600000,4102979.54737000000
82,4090.0000,382200.30805100000,4102982.93305000000
83,0.0000,382202.60498100000,4102979.78925000000
84,0.0000,382208.16100200000,4102939.28239000000
85,0.0000,382216.74339400000,4102921.74959000000
86,0.0000,382242.61305400000,4102879.54998000000
87,0.0000,382256.14929600000,4102837.47125000000
88,0.0000,382254.93915000000,4102830.94178000000
89,0.0000,382236.99247900000,4102800.00000000000
90,0.0000,381916.07675400000,4102966.61308000000
91,0.0000,381926.02001800000,4102975.41882000000
92,0.0000,381931.13318500000,4102976.55506000000
93,0.0000,381941.92606300000,4102968.45952000000
94,4092.0000,381902.43984800000,4102951.70013000000
95,4092.0000,381886.12853600000,4102951.44358000000
96,4092.0000,381881.43441500000,4102955.17797000000
97,4092.0000,381880.11543000000,4102969.84624000000
98,4092.0000,381887.82596500000,4102979.15363000000
99,4092.0000,381892.71639900000,4102990.52931000000
100,4092.0000,381894.88135600000,4103008.01588000000
101,4092.0000,381900.33682400000,4103025.69049000000
102,4092.0000,381892.91287300000,4103046.46751000000
103,4092.0000,381884.26518200000,4103056.90301000000
104,4092.0000,381873.26669100000,4103064.33006000000
105,4092.0000,381852.67839800000,4103069.12470000000
106,4092.0000,381823.90995500000,4103067.62038000000
107,4092.0000,381800.00000000000,4103074.86935000000
108,4140.0000,382179.64553100000,4102826.91998000000
109,4140.0000,382177.76595200000,4102837.73695000000
110,4140.0000,382180.12189500000,4102867.05252000000
111,4140.0000,382176.04905900000,4102887.74584000000
112,4140.0000,382177.61742200000,4102892.29211000000
113,4140.0000,382182.79061500000,4102891.35152000000
114,4140.0000,382199.09251700000,4102878.49662000000
115,0.0000,382212.40816300000,4102814.84897000000
116,0.0000,382215.70071100000,4102817.67080000000
117,0.0000,382163.37991900000,4103080.09980000000
118,0.0000,382152.56256800000,4103077.59148000000
119,0.0000,382157.42132500000,4103070.69371000000
120,0.0000,382159.30180400000,4103065.83392000000
121,0.0000,382166.98174200000,4103054.70344000000
122,0.0000,382168.39215400000,4103051.41132000000
123,0.0000,382171.90202900000,4103040.94202000000
124,0.0000,382166.69322400000,4103028.16804000000
125,0.0000,382157.63982400000,4103018.24651000000
